VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,10-03-2016 08:20,10-03-2016 08:22,1,0.49,-73.98696899,40.76618957519531,1,N,-73.98921967,40.76036071777344,2,4,0,0.5,0,0,0.3,4.8
2,10-03-2016 08:20,10-03-2016 09:07,5,9.22,-73.8729248,40.77406692504882,1,N,-73.97481537,40.792598724365234,1,34.5,0,0.5,8.17,5.54,0.3,49.01
2,10-03-2016 08:20,10-03-2016 08:38,1,7.73,-73.95426178,40.76605987548828,1,N,-74.01354218,40.71493911743164,1,24,0,0.5,5,0,0.3,29.8
2,10-03-2016 08:20,10-03-2016 08:37,5,7.62,-73.94805145,40.77872848510742,1,N,-74.01133728,40.70233917236328,1,22.5,0,0.5,5.82,0,0.3,29.12
2,10-03-2016 08:20,10-03-2016 08:26,5,0.53,-73.97104645,40.74808120727539,1,N,-73.97666168,40.75156021118164,1,5.5,0,0.5,1.26,0,0.3,7.56
2,10-03-2016 08:20,10-03-2016 08:36,1,1.94,-73.97808075,40.78310394287109,1,N,-73.97231293,40.762073516845696,1,12,0,0.5,2,0,0.3,14.8
2,10-03-2016 08:20,10-03-2016 08:35,5,2.41,-74.00149536,40.73075485229492,1,N,-73.97718048,40.75560760498047,1,11.5,0,0.5,2.46,0,0.3,14.76
2,10-03-2016 08:20,10-03-2016 08:30,1,2.6,-73.99340057,40.70038604736328,1,N,-73.9959259,40.72443008422852,1,10.5,0,0.5,1.7,0,0.3,13
2,10-03-2016 08:20,10-03-2016 08:33,1,2.52,-73.99890137,40.734710693359375,1,N,-73.9796524,40.76539993286133,1,10.5,0,0.5,2.26,0,0.3,13.56
2,10-03-2016 08:20,10-03-2016 08:45,6,3.86,-73.99847412,40.745216369628906,1,N,-73.9542923,40.766159057617195,2,18.5,0,0.5,0,0,0.3,19.3
2,10-03-2016 08:20,10-03-2016 08:41,1,2.46,-73.99057007,40.77125930786133,1,N,-73.95593262,40.769493103027344,2,14,0,0.5,0,0,0.3,14.8
2,10-03-2016 08:20,10-03-2016 08:30,1,3.18,-73.99416351,40.69092178344727,1,N,-74.01152039,40.701751708984375,2,12,0,0.5,0,0,0.3,12.8
2,10-03-2016 08:20,10-03-2016 09:04,1,6.53,-73.90924072,40.77565383911133,1,N,-73.98503876,40.75499725341797,1,29.5,0,0.5,6.06,0,0.3,36.36
2,10-03-2016 08:20,10-03-2016 08:48,1,2.23,-73.98078918,40.76964188,1,N,-73.97686005,40.75051117,1,17,0,0.5,0,0,0.3,17.8
2,10-03-2016 08:20,10-03-2016 08:28,1,1.2,-73.98887634,40.73080825805664,1,N,-73.98269653,40.74526977539063,1,7.5,0,0.5,2.08,0,0.3,10.38
2,10-03-2016 08:20,10-03-2016 08:48,1,6.67,-73.95680237,40.77058029174805,1,N,-74.00872803,40.711101531982415,1,26.5,0,0.5,6.82,0,0.3,34.12
2,10-03-2016 08:20,10-03-2016 08:31,1,1.74,-73.99407959,40.74117660522461,1,N,-73.9775238,40.759986877441406,1,9,0,0.5,1.96,0,0.3,11.76
2,10-03-2016 08:20,10-03-2016 08:26,1,1.58,-73.99007416,40.7518425,1,N,-73.9989624,40.732280731201165,1,7,0,0.5,1.95,0,0.3,9.75
2,10-03-2016 08:20,10-03-2016 08:25,1,0.99,-73.98095703,40.74483108520508,1,N,-73.97528839,40.75529861450195,1,6,0,0.5,1,0,0.3,7.8
2,10-03-2016 08:20,10-03-2016 08:28,1,0.71,-73.98975372,40.75244903564453,1,N,-73.98046875,40.751426696777344,1,7,0,0.5,1.56,0,0.3,9.36
2,10-03-2016 08:20,10-03-2016 08:24,1,0.8,-73.95696259,40.774810791015625,1,N,-73.95446014,40.783790588378906,1,5,0,0.5,1.16,0,0.3,6.96
2,10-03-2016 08:20,10-03-2016 08:24,6,0.6,-73.99311066,40.73672866821289,1,N,-74.00309753,40.74092864990234,1,5,0,0.5,1.16,0,0.3,6.96
2,10-03-2016 08:20,10-03-2016 08:24,1,1.07,-74.00693512,40.73172378540039,1,N,-74.00832367,40.74429702758789,1,6,0,0.5,1.36,0,0.3,8.16
2,10-03-2016 08:20,10-03-2016 08:23,1,0.45,-73.94220734,40.75413895,1,N,-73.93943787,40.760440826416016,2,4,0,0.5,0,0,0.3,4.8
2,10-03-2016 08:20,10-03-2016 08:40,1,3.9,-74.01733398,40.707130432128906,1,N,-73.99157715,40.74151611328125,1,16,0,0.5,2,0,0.3,18.8
2,10-03-2016 08:20,10-03-2016 08:39,2,3.42,-74.00517273,40.71865081787109,1,N,-73.97499847,40.75889969,2,15,0,0.5,0,0,0.3,15.8
2,10-03-2016 08:20,10-03-2016 08:31,5,1.82,-73.96711731,40.756961822509766,1,N,-73.98422241,40.74256134033203,2,9.5,0,0.5,0,0,0.3,10.3
2,10-03-2016 08:20,10-03-2016 08:27,1,1.4,-73.98156738,40.75525665283203,1,N,-73.9930954,40.74144744873047,1,7,0,0.5,1.56,0,0.3,9.36
2,10-03-2016 08:20,10-03-2016 08:33,1,1.92,-73.98204041,40.78348159790039,1,N,-73.97974396,40.75949096679688,1,10.5,0,0.5,2.26,0,0.3,13.56
2,10-03-2016 08:20,10-03-2016 08:38,2,2.37,-73.965271,40.75505828857422,1,N,-73.99678802,40.742488861083984,2,12.5,0,0.5,0,0,0.3,13.3
2,10-03-2016 08:20,10-03-2016 08:31,1,1.88,-73.9658432,40.758426666259766,1,N,-73.98912811,40.75006866455078,2,9.5,0,0.5,0,0,0.3,10.3
2,10-03-2016 08:20,10-03-2016 08:24,5,0.83,-73.96439362,40.77017211914063,1,N,-73.95650482,40.781227111816406,2,5,0,0.5,0,0,0.3,5.8
2,10-03-2016 08:20,10-03-2016 08:27,3,1.05,-73.99185944,40.76879119873047,1,N,-74.0037384,40.759159088134766,1,6.5,0,0.5,0,0,0.3,7.3
2,10-03-2016 08:20,10-03-2016 08:43,1,5.08,-73.98930359,40.76823806762695,1,N,-74.01668549,40.70474624633789,1,19.5,0,0.5,4.06,0,0.3,24.36
2,10-03-2016 08:20,10-03-2016 08:21,6,0.29,-73.99664307,40.74771881103516,1,N,-73.99401093,40.75138092041016,2,3,0,0.5,0,0,0.3,3.8
2,10-03-2016 08:20,10-03-2016 08:43,5,2.45,-73.98112488,40.747596740722656,1,N,-73.95747375,40.76585388183594,1,15.5,0,0.5,4.08,0,0.3,20.38
2,10-03-2016 08:20,10-03-2016 08:25,1,0.87,-73.99408722,40.75123977661133,1,N,-74.00473022,40.75212097167969,1,5.5,0,0.5,1.26,0,0.3,7.56
2,10-03-2016 08:20,10-03-2016 08:31,1,1.92,-73.98737335,40.732959747314446,1,N,-73.97541046,40.75521087646485,1,9.5,0,0.5,1,0,0.3,11.3
2,10-03-2016 08:20,10-03-2016 08:35,5,1.92,-74.01596069,40.71078872680664,1,N,-74.00138092,40.730899810791016,1,11,0,0.5,2.36,0,0.3,14.16
2,10-03-2016 08:20,10-03-2016 08:31,6,1.36,-73.97856903,40.74526596069336,1,N,-73.98365784,40.75900268554688,1,9,0,0.5,1.96,0,0.3,11.76
2,10-03-2016 08:20,10-03-2016 08:26,1,1.03,-73.99902344,40.72533035,1,N,-74.00352478,40.732288360595696,1,6,0,0.5,1.36,0,0.3,8.16
2,10-03-2016 08:20,10-03-2016 08:46,1,4.99,-74.01709747,40.705379486083984,1,N,-73.98349762,40.76108169555664,1,20.5,0,0.5,5.32,0,0.3,26.62
2,10-03-2016 08:20,10-03-2016 08:34,1,1.35,-73.96533966,40.77484130859375,1,N,-73.96816254,40.75976943969727,1,10,0,0.5,2.16,0,0.3,12.96
2,10-03-2016 08:20,10-03-2016 08:42,1,3.05,-73.97353363,40.792930603027344,1,N,-74.00267792,40.756172180175774,2,16,0,0.5,0,0,0.3,16.8
2,10-03-2016 08:20,10-03-2016 08:22,2,0.46,-73.97882843,40.744659423828125,1,N,-73.97528839,40.749996185302734,1,4,0,0.5,0.96,0,0.3,5.76
2,10-03-2016 08:20,10-03-2016 09:00,1,2.18,-73.95587158,40.77790069580078,1,N,-73.97566223,40.75997543334961,1,23,0,0.5,4.76,0,0.3,28.56
2,10-03-2016 08:20,10-03-2016 08:24,1,0.4,-73.95397186,40.78174591064453,1,N,-73.95794678,40.77931594848633,1,4.5,0,0.5,1.06,0,0.3,6.36
2,10-03-2016 08:20,10-03-2016 08:28,1,0.85,-73.96392822,40.76517868041992,1,N,-73.97164917,40.75772857666016,1,7,0,0.5,1,0,0.3,8.8
2,10-03-2016 08:20,10-03-2016 08:25,1,0.65,-73.98344421,40.76058578,1,N,-73.98665619,40.764175415039055,1,5,0,0.5,0,0,0.3,5.8
2,10-03-2016 08:20,10-03-2016 08:48,1,8.21,-73.95462799,40.77330017089844,1,N,-74.01390839,40.71493911743164,1,28.5,0,0.5,5.86,0,0.3,35.16
2,10-03-2016 08:20,10-03-2016 08:25,2,0.71,-73.95690918,40.780540466308594,1,N,-73.95269775,40.78927993774414,2,5,0,0.5,0,0,0.3,5.8
2,10-03-2016 08:20,10-03-2016 08:29,1,0.79,-73.96548462,40.77166748046875,1,N,-73.95282745,40.766498565673835,1,7.5,0,0.5,0,0,0.3,8.3
2,10-03-2016 08:20,10-03-2016 08:29,1,1.57,-73.99598694,40.743438720703125,1,N,-73.97937012,40.75771713256836,1,8,0,0.5,1,0,0.3,9.8
2,10-03-2016 08:20,10-03-2016 08:43,6,2.89,-73.98677826,40.745338439941406,1,N,-74.01136017,40.71334838867188,1,16,0,0.5,3.36,0,0.3,20.16
2,10-03-2016 08:20,10-03-2016 08:26,1,1.12,-74.00702667,40.7436409,1,N,-73.99585724,40.754199981689446,2,6.5,0,0.5,0,0,0.3,7.3
2,10-03-2016 08:20,10-03-2016 08:29,1,2.09,-73.99516296,40.72517013549805,1,N,-74.01284027,40.71437836,1,9.5,0,0.5,2.06,0,0.3,12.36
2,10-03-2016 08:20,10-03-2016 08:41,2,6.98,-73.99639893,40.68592071533203,1,N,-73.9694519,40.749210357666016,1,22,0,0.5,4.56,0,0.3,27.36
2,10-03-2016 08:20,10-03-2016 08:34,1,2,-73.95333099,40.771331787109375,1,N,-73.97940826,40.77286148071289,1,11,0,0.5,1.2,0,0.3,13
2,10-03-2016 08:20,10-03-2016 08:35,1,1.9,-73.97898102,40.74734878540039,1,N,-73.98204803,40.76628112792969,1,11,0,0.5,2.36,0,0.3,14.16
2,10-03-2016 08:20,10-03-2016 08:29,1,1.77,-73.99732208,40.762306213378906,1,N,-74.00145721,40.74257659912109,1,8.5,0,0.5,1,0,0.3,10.3
2,10-03-2016 08:20,10-03-2016 08:35,1,2.7,-73.96308899,40.77785492,1,N,-73.9916153,40.75990676879882,1,12,0,0.5,2,0,0.3,14.8
2,10-03-2016 08:20,10-03-2016 08:42,3,4.12,-73.94849396,40.78223419189453,1,N,-73.9937973,40.756790161132805,1,16.5,0,0.5,1.5,0,0.3,18.8
2,10-03-2016 08:20,10-03-2016 08:48,6,8.71,-73.98564148,40.752788543701165,1,N,-73.88553619,40.77320861816406,1,29,0,0.5,7.07,5.54,0.3,42.41
2,10-03-2016 08:20,10-03-2016 09:11,1,17.16,-73.98500824,40.75120162963867,2,N,-73.78304291,40.643909454345696,1,52,0,0.5,11.67,5.54,0.3,70.01
2,10-03-2016 08:20,10-03-2016 08:40,1,1.92,-73.98629761,40.75822067260742,1,N,-73.97223663,40.76525879,1,13,0,0.5,2.76,0,0.3,16.56
2,10-03-2016 08:20,10-03-2016 08:58,1,6.6,-73.95697784,40.77492904663086,1,N,-74.0044632,40.72351837158203,1,29.5,0,0.5,6.06,0,0.3,36.36
2,10-03-2016 08:20,10-03-2016 08:34,1,1.72,-73.95036316,40.77565383911133,1,N,-73.9691925,40.766021728515625,1,10,0,0.5,1,0,0.3,11.8
2,10-03-2016 08:20,10-03-2016 08:25,1,0.58,-73.9666748,40.78903579711913,1,N,-73.97331238,40.78711700439453,1,5.5,0,0.5,1.26,0,0.3,7.56
2,10-03-2016 08:20,10-03-2016 08:35,3,1.72,-73.96003723,40.776161193847656,1,N,-73.97583008,40.75849151611328,1,11,0,0.5,2.36,0,0.3,14.16
2,10-03-2016 08:20,10-03-2016 08:39,1,2.05,-73.98482513,40.768436431884766,1,N,-73.95848846,40.77472305297852,1,13,0,0.5,2.76,0,0.3,16.56
2,10-03-2016 08:20,10-03-2016 08:27,1,0.91,-73.93675232,40.760066986083984,1,N,-73.94077301,40.750587463378906,1,6,0,0.5,0,0,0.3,6.8
2,10-03-2016 08:20,10-03-2016 08:53,1,9.25,-73.9574585,40.78276824951172,1,N,-74.01361084,40.71535873413086,1,32,0,0.5,6.56,0,0.3,39.36
2,10-03-2016 08:20,10-03-2016 08:26,2,0.8,-74.0093689,40.71280288696289,1,N,-74.00974274,40.72197723388672,1,5.5,0,0.5,1,0,0.3,7.3
2,10-03-2016 08:20,10-03-2016 08:43,1,4.95,-73.94841766,40.78944016,1,N,-73.99713135,40.76210021972656,1,19.5,0,0.5,1,0,0.3,21.3
2,10-03-2016 08:20,10-03-2016 08:24,1,0.69,-73.98406982,40.74404144287109,1,N,-73.99170685,40.73873901367188,1,4.5,0,0.5,1.06,0,0.3,6.36
2,10-03-2016 08:20,10-03-2016 08:34,1,1.16,-74.00071716,40.710716247558594,1,N,-74.00370026,40.72246551513672,1,9.5,0,0.5,2.06,0,0.3,12.36
2,10-03-2016 08:20,10-03-2016 08:29,2,1.54,-74.01647949,40.70949172973633,1,N,-74.01132202,40.703590393066406,1,8.5,0,0.5,1.86,0,0.3,11.16
2,10-03-2016 08:20,10-03-2016 08:38,1,3.58,-73.97956848,40.71847152709961,1,N,-73.97605133,40.75156021118164,1,16,0,0.5,3.36,0,0.3,20.16
2,10-03-2016 08:20,10-03-2016 09:03,5,7.75,-73.97672272,40.763771057128906,1,N,-74.01438141,40.708229064941406,2,33,0,0.5,0,0,0.3,33.8
2,10-03-2016 08:20,10-03-2016 08:35,1,2.6,-74.00686646,40.71644973754882,1,N,-73.98504639,40.743629455566406,1,11.5,0,0.5,2.46,0,0.3,14.76
2,10-03-2016 08:20,10-03-2016 08:29,1,1.58,-73.98156738,40.77437973022461,1,N,-73.9677887,40.78961181640625,1,8,0,0.5,1,0,0.3,9.8
2,10-03-2016 08:20,10-03-2016 08:34,1,2.01,-73.98966217,40.73958969,1,N,-73.97068024,40.758880615234375,1,11,0,0.5,1.25,0,0.3,13.05
2,10-03-2016 08:20,10-03-2016 08:25,1,0.71,-73.9701767,40.78927230834961,1,N,-73.97935486,40.78698348999024,2,5.5,0,0.5,0,0,0.3,6.3
2,10-03-2016 08:20,10-03-2016 08:25,1,1.14,-73.98093414,40.74478530883789,1,N,-73.9945755,40.73890686035156,1,5.5,0,0.5,1.26,0,0.3,7.56
2,10-03-2016 08:20,10-03-2016 08:36,1,2.72,-73.98874664,40.72235870361328,1,N,-73.98618317,40.75212097167969,1,12.5,0,0.5,3.32,0,0.3,16.62
2,10-03-2016 08:20,10-03-2016 08:31,1,0,0,0,1,N,0,0,2,8,0,0.5,0,0,0.3,8.8
2,10-03-2016 08:20,10-03-2016 15:03,0,0,0,0,2,N,0,0,2,52,4.5,0.5,0,0,0.3,57.3
2,10-03-2016 08:20,10-03-2016 08:26,1,0.71,-73.97524261,40.74153137207031,1,N,-73.96955109,40.74932098388672,2,5.5,0,0.5,0,0,0.3,6.3
2,10-03-2016 08:20,10-03-2016 08:29,5,1.18,-73.98133087,40.74157333374024,1,N,-73.9797287,40.75501251220703,2,7.5,0,0.5,0,0,0.3,8.3
2,10-03-2016 08:20,10-03-2016 08:25,1,1.22,-73.96981812,40.74851608276367,1,N,-73.96968842,40.75827026367188,1,6,0,0.5,1,0,0.3,7.8
2,10-03-2016 08:20,10-03-2016 08:35,1,6.46,-73.97995758,40.77701187133789,1,N,-73.94302368,40.84309005737305,1,20.5,0,0.5,4.26,0,0.3,25.56
2,10-03-2016 08:20,10-03-2016 08:31,1,1.68,-73.99471283,40.73438262939453,1,N,-74.00215912,40.75032806396485,2,9,0,0.5,0,0,0.3,9.8
2,10-03-2016 08:20,10-03-2016 08:30,1,2.04,-74.00060272,40.73218918,1,N,-73.98194885,40.75794982910156,1,9,0,0.5,1.96,0,0.3,11.76
2,10-03-2016 08:20,10-03-2016 08:33,1,1.76,-73.98449707,40.76976776123047,1,N,-73.99206543,40.74931335449219,1,10,0,0.5,3,0,0.3,13.8
2,10-03-2016 08:20,10-03-2016 08:36,1,2.32,-73.98204803,40.7705307,1,N,-73.95776367,40.78234100341797,1,12,0,0.5,2.2,0,0.3,15
2,10-03-2016 08:20,10-03-2016 08:59,2,3.76,-73.97666931,40.683151245117195,1,N,-74.00746155,40.72671890258789,1,24.5,0,0.5,6.32,0,0.3,31.62
2,10-03-2016 08:20,10-03-2016 08:38,1,5.94,-73.97901154,40.74729919433594,1,N,-74.01355743,40.715198516845696,1,20.5,0,0.5,4.26,0,0.3,25.56
2,10-03-2016 08:20,10-03-2016 08:27,5,0.93,-73.97209167,40.762889862060554,1,N,-73.9690094,40.754276275634766,2,6,0,0.5,0,0,0.3,6.8
2,10-03-2016 08:20,10-03-2016 08:36,1,1.88,-73.95653534,40.78130722045898,1,N,-73.9723053,40.7580452,2,11.5,0,0.5,0,0,0.3,12.3
2,10-03-2016 08:20,10-03-2016 08:36,4,1.6,-73.97824097,40.77819824,1,N,-73.97544861,40.76100158691406,2,11.5,0,0.5,0,0,0.3,12.3
2,10-03-2016 08:20,10-03-2016 08:34,1,1.43,-73.94447327,40.779609680175774,1,N,-73.95343781,40.78546142578125,2,10.5,0,0.5,0,0,0.3,11.3
2,10-03-2016 08:20,10-03-2016 08:26,1,1.06,-73.98349762,40.738128662109375,1,N,-73.98168182,40.74987030029297,1,6,0,0.5,1,0,0.3,7.8
2,10-03-2016 08:20,10-03-2016 08:30,1,1.7,-73.99086761,40.75072098,1,N,-73.974617,40.76382064819336,1,8.5,0,0.5,1.86,0,0.3,11.16
2,10-03-2016 08:20,10-03-2016 08:46,6,6.72,-73.98497009,40.69768905639648,1,N,-73.97950745,40.752979278564446,1,23.5,0,0.5,4.86,0,0.3,29.16
2,10-03-2016 08:20,10-03-2016 08:37,1,2.25,-73.98550415,40.72725677490234,1,N,-73.97923279,40.75237655639648,1,13,0,0.5,2,0,0.3,15.8
2,10-03-2016 08:20,10-03-2016 08:31,2,1.36,-73.98728943,40.74355316162109,1,N,-73.97556305,40.75731658935546,1,8.5,0,0.5,2.79,0,0.3,12.09
2,10-03-2016 08:20,10-03-2016 08:50,1,5.19,-73.95333099,40.77978897094727,1,N,-73.99057007,40.740081787109375,1,22.5,0,0.5,2,0,0.3,25.3
2,10-03-2016 08:20,10-03-2016 08:29,2,1.23,-73.9890976,40.757999420166016,1,N,-73.98123169,40.75857925415039,1,7.5,0,0.5,1.66,0,0.3,9.96
2,10-03-2016 08:20,10-03-2016 08:36,3,1,-73.97412872,40.75424575805664,1,N,-73.98647308,40.75695037841797,1,10.5,0,0.5,2.82,0,0.3,14.12
2,10-03-2016 08:20,10-03-2016 08:26,1,1.06,-73.9894104,40.747833251953125,1,N,-73.97893524,40.75900650024414,1,6,0,0.5,1.36,0,0.3,8.16
2,10-03-2016 08:20,10-03-2016 08:27,4,1.08,-73.9770813,40.74317551,1,N,-73.98895264,40.73487091064453,1,6.5,0,0.5,1,0,0.3,8.3
2,10-03-2016 08:20,10-03-2016 08:32,1,2.3,-73.99182129,40.750099182128906,1,N,-73.99282837,40.72420120239258,1,10.5,0,0.5,2.26,0,0.3,13.56
2,10-03-2016 08:20,10-03-2016 08:28,2,1.82,-73.99433899,40.76103973388672,1,N,-73.98158264,40.78377151489258,1,8,0,0.5,1.76,0,0.3,10.56
2,10-03-2016 08:20,10-03-2016 08:34,1,2.02,-74.00241852,40.760250091552734,1,N,-73.97506714,40.76338958740234,1,11,0,0.5,2.36,0,0.3,14.16
2,10-03-2016 08:20,10-03-2016 08:31,1,1.54,-73.95810699,40.77901840209961,1,N,-73.97223663,40.75983047485352,1,9,0,0.5,1.96,0,0.3,11.76
2,10-03-2016 08:20,10-03-2016 08:23,1,0.43,-73.98233795,40.75730895996094,1,N,-73.97779846,40.75352859,1,4,0,0.5,1.44,0,0.3,6.24
2,10-03-2016 08:20,10-03-2016 08:38,2,5.54,-73.97305298,40.755489349365234,1,N,-74.0115509,40.70230865478516,1,19.5,0,0.5,6.09,0,0.3,26.39
2,10-03-2016 08:20,10-03-2016 08:29,1,1.21,-73.95491028,40.780471801757805,1,N,-73.96814728,40.77045822143555,1,7.5,0,0.5,1.66,0,0.3,9.96
2,10-03-2016 08:20,10-03-2016 08:32,1,1.31,-73.9734726,40.77951049804688,1,N,-73.97799683,40.764198303222656,1,9.5,0,0.5,2.06,0,0.3,12.36
2,10-03-2016 08:20,10-03-2016 08:44,1,2.01,-73.95313263,40.77589035,1,N,-73.9730835,40.754390716552734,1,15.5,0,0.5,4,0,0.3,20.3
2,10-03-2016 08:20,10-03-2016 08:33,1,2.17,-73.98896027,40.763580322265625,1,N,-73.98777008,40.74115753173828,1,10.5,0,0.5,1,0,0.3,12.3
2,10-03-2016 08:20,10-03-2016 08:28,1,0.95,-73.97888947,40.78507232666016,1,N,-73.96717072,40.789375305175774,1,7,0,0.5,1,0,0.3,8.8
2,10-03-2016 08:20,10-03-2016 08:27,6,0.56,-73.96537781,40.75611496,1,N,-73.97467041,40.75990676879882,2,6,0,0.5,0,0,0.3,6.8
2,10-03-2016 08:20,10-03-2016 08:42,5,1.96,-73.95894623,40.78071212768555,1,N,-73.97232056,40.75653076171875,1,14,0,0.5,1,0,0.3,15.8
2,10-03-2016 08:20,10-03-2016 08:31,2,1.6,-73.9609375,40.776660919189446,1,N,-73.97014618,40.758594512939446,1,9,0,0.5,1.96,0,0.3,11.76
2,10-03-2016 08:20,10-03-2016 08:40,1,7.54,-73.95806122,40.77922058105469,1,N,-74.01146698,40.70178985595703,1,23.5,0,0.5,4.86,0,0.3,29.16
2,10-03-2016 08:20,10-03-2016 08:24,1,0.81,-73.97788239,40.746139526367195,1,N,-73.97579193,40.75503158569336,1,4.5,0,0.5,1.06,0,0.3,6.36
2,10-03-2016 08:20,10-03-2016 08:34,1,2.19,-73.97138977,40.68268203735352,1,N,-73.99215698,40.69939041137695,2,11,0,0.5,0,0,0.3,11.8
2,10-03-2016 08:20,10-03-2016 08:29,5,0.6,-73.98319244,40.75605010986328,1,N,-73.97492218,40.75283050537109,2,7,0,0.5,0,0,0.3,7.8
2,10-03-2016 08:20,10-03-2016 08:31,1,1.05,-73.97077942,40.76465988,1,N,-73.98217773,40.7563591,1,8.5,0,0.5,1.86,0,0.3,11.16
2,10-03-2016 08:20,10-03-2016 08:36,1,2.06,-73.97218323,40.79386138916016,1,N,-73.96040344,40.77582550048828,1,12,0,0.5,3.84,0,0.3,16.64
2,10-03-2016 08:20,10-03-2016 08:36,1,1.81,-73.97948456,40.74967956542969,1,N,-73.97914124,40.76673126220703,1,11,0,0.5,2.36,0,0.3,14.16
2,10-03-2016 08:20,10-03-2016 08:29,1,0.83,-73.97766876,40.75311279296875,1,N,-73.97171021,40.76343918,1,6.5,0,0.5,1,0,0.3,8.3
2,10-03-2016 08:20,10-03-2016 08:42,6,1.76,-73.9901123,40.756595611572266,1,N,-73.98471832,40.76293945,2,8,0,0.5,0,0,0.3,8.8
2,10-03-2016 08:20,10-03-2016 08:32,6,1.68,-73.95881653,40.76398849487305,1,N,-73.97161865,40.75366973876953,1,9.5,0,0.5,1.7,0,0.3,12
2,10-03-2016 08:20,10-03-2016 08:43,1,6.08,-73.96572113,40.759380340576165,1,N,-74.01445007,40.70475006103516,1,22,0,0.5,4.56,0,0.3,27.36
2,10-03-2016 08:20,10-03-2016 08:33,1,1.33,-73.95861053,40.76412963867188,1,N,-73.97322083,40.75534057617188,1,9.5,0,0.5,2.06,0,0.3,12.36
2,10-03-2016 08:20,10-03-2016 08:30,1,0.8,-73.95575714,40.77952575683594,1,N,-73.9498291,40.77231597900391,1,7.5,0,0.5,1.66,0,0.3,9.96
2,10-03-2016 08:20,10-03-2016 08:25,1,0.7,-73.96382141,40.76616668701172,1,N,-73.97162628,40.76070022583008,1,5.5,0,0.5,0.65,0,0.3,6.95
2,10-03-2016 08:20,10-03-2016 08:31,4,1.19,-73.97795868,40.76631546020508,1,N,-73.98963928,40.75641632080078,1,8,0,0.5,2.64,0,0.3,11.44
2,10-03-2016 08:20,10-03-2016 08:28,6,1.08,-73.92457581,40.74410629272461,1,N,-73.94371033,40.747467041015625,1,7,0,0.5,1.56,0,0.3,9.36
2,10-03-2016 08:20,10-03-2016 08:53,1,4.52,-73.96196747,40.81071853637695,1,N,-73.98008728,40.76070022583008,1,23,0,0.5,2.2,0,0.3,26
2,10-03-2016 08:20,10-03-2016 08:27,1,1.5,-74.00395203,40.72584915161133,1,N,-73.9910965,40.74512100219727,1,7,0,0.5,1,0,0.3,8.8
2,10-03-2016 08:20,10-03-2016 08:51,1,11.17,-73.97156525,40.75613784790039,1,N,-73.8651123,40.77059173583984,1,34,0,0.5,0,5.54,0.3,40.34
2,10-03-2016 08:20,10-03-2016 08:25,1,0.57,-73.954216,40.77049255371094,1,N,-73.9628067,40.77487182617188,2,5,0,0.5,0,0,0.3,5.8
2,10-03-2016 08:20,10-03-2016 08:34,6,1.62,-73.98085022,40.74468994140625,1,N,-73.97200012,40.76333999633789,2,10.5,0,0.5,0,0,0.3,11.3
2,10-03-2016 08:20,10-03-2016 08:34,4,1.09,-73.99007416,40.75665664672852,1,N,-73.97315216,40.75268555,2,9.5,0,0.5,0,0,0.3,10.3
2,10-03-2016 08:20,10-03-2016 08:32,1,2.84,-74.00180817,40.709339141845696,1,N,-74.00823212,40.72264862060546,1,11.5,0,0.5,1,0,0.3,13.3
2,10-03-2016 08:20,10-03-2016 08:34,1,1.34,-73.98239136,40.77356719970703,1,N,-73.97688293,40.75922393798828,1,10,0,0.5,1.5,0,0.3,12.3
2,10-03-2016 08:20,10-03-2016 08:29,1,1.16,-73.95960236,40.77394867,1,N,-73.97039795,40.759231567382805,1,7.5,0,0.5,1.66,0,0.3,9.96
2,10-03-2016 08:20,10-03-2016 08:27,1,1.58,-73.9987793,40.73461151123047,1,N,-73.98419952,40.754661560058594,1,7,0,0.5,1.56,0,0.3,9.36
2,10-03-2016 08:20,10-03-2016 08:35,1,1.76,-73.97154236,40.782371520996094,1,N,-73.98214722,40.760231018066406,1,11,0,0.5,2,0,0.3,13.8
2,10-03-2016 08:20,10-03-2016 08:31,5,1.59,-73.9969635,40.747264862060554,1,N,-73.98439789,40.764766693115234,1,9,0,0.5,2.5,0,0.3,12.3
2,10-03-2016 08:20,10-03-2016 08:28,5,0.88,-73.96392059,40.756961822509766,1,N,-73.96263885,40.766498565673835,1,6.5,0,0.5,1.5,0,0.3,8.8
2,10-03-2016 08:20,10-03-2016 08:37,1,5.82,-73.95743561,40.76504135131836,1,N,-74.00419617,40.70738220214844,1,19.5,0,0.5,4.06,0,0.3,24.36
2,10-03-2016 08:20,10-03-2016 08:46,5,2.29,-73.95285797,40.78639602661133,1,N,-73.97557831,40.76070022583008,2,16.5,0,0.5,0,0,0.3,17.3
2,10-03-2016 08:20,10-03-2016 08:29,2,1.37,-73.9912262,40.74531936645508,1,N,-74.00254059,40.73411178588867,1,7,0,0.5,1.95,0,0.3,9.75
2,10-03-2016 08:20,10-03-2016 08:29,2,1.14,-73.99098206,40.75059509277344,1,N,-73.97848511,40.75072860717773,2,7.5,0,0.5,0,0,0.3,8.3
